env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,2,piqa,01HA7WTAC9AGNBEMKZZC504AD4,,9.31,0.5092491838955386,0.6932145953178406,0.4830200870137905,0.5092491838955386,45.6532,1838,40.26,5.038,,01HA7WTACB6JNRMQSC70FE1FF6,piqa-gpt2-lora_2-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,2,piqa,01HA7WTD19NWACTF6KSKQPK0RG,,,,,,,,,,,2023-09-13 19:24:15.239524 +0000 UTC,01HA7WTD1BEDHGE7708B75WRA7,piqa-gpt2-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,2,piqa,01HA7WTD19NWACTF6KSKQPK0RG,,9.31,0.5103373231773667,0.6931135058403015,0.4514961005888906,0.5103373231773667,47.9046,1838,38.368,4.801,,01HA7WTD1BEDHGE7708B75WRA7,piqa-gpt2-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,piqa,01HA7WTG22KW96GJ5BSJ8JJE9R,,,,,,,,,,,2023-09-13 19:24:15.2362 +0000 UTC,01HA7WTG24E1E91APGPRN84ZJ1,piqa-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,piqa,01HA7WTG22KW96GJ5BSJ8JJE9R,,,,,,,,,,,2023-09-13 22:39:32.069947 +0000 UTC,01HA7WTG24E1E91APGPRN84ZJ1,piqa-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,piqa,01HA7WTG22KW96GJ5BSJ8JJE9R,,,,,,,,,,,2023-09-14 01:03:22.00123 +0000 UTC,01HA7WTG24E1E91APGPRN84ZJ1,piqa-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,piqa,01HA7WTG22KW96GJ5BSJ8JJE9R,,9.31,0.5048966267682263,0.6989237070083618,0.33550253073029646,0.5048966267682263,46.3474,1838,39.657,4.963,,01HA7WTG24E1E91APGPRN84ZJ1,piqa-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,2,piqa,01HA7WTJZ0DQF9M4JZR1X81JVS,,,,,,,,,,,2023-09-13 19:25:41.609645 +0000 UTC,01HA7WTJZ2ABCBVZGSZH7QZ6RE,piqa-gpt2-lora_16-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,2,piqa,01HA7WTJZ0DQF9M4JZR1X81JVS,,,,,,,,,,,2023-09-13 22:40:00.251806 +0000 UTC,01HA7WTJZ2ABCBVZGSZH7QZ6RE,piqa-gpt2-lora_16-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,2,piqa,01HA7WTJZ0DQF9M4JZR1X81JVS,,,,,,,,,,,2023-09-14 01:03:49.487277 +0000 UTC,01HA7WTJZ2ABCBVZGSZH7QZ6RE,piqa-gpt2-lora_16-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,2,piqa,01HA7WTJZ0DQF9M4JZR1X81JVS,,9.31,0.515233949945593,0.6928665637969971,0.4685032125272498,0.515233949945593,45.4124,1838,40.473,5.065,,01HA7WTJZ2ABCBVZGSZH7QZ6RE,piqa-gpt2-lora_16-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,2,piqa,01HA7WTNXEZ1PR0V5873GVZCED,,,,,,,,,,,2023-09-13 22:40:29.264436 +0000 UTC,01HA7WTNXF6HD0KQCHQ3XJKWR0,piqa-gpt2-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,2,piqa,01HA7WTNXEZ1PR0V5873GVZCED,,,,,,,,,,,2023-09-13 19:25:41.60733 +0000 UTC,01HA7WTNXF6HD0KQCHQ3XJKWR0,piqa-gpt2-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,2,piqa,01HA7WTNXEZ1PR0V5873GVZCED,,,,,,,,,,,2023-09-14 00:13:51.466267 +0000 UTC,01HA7WTNXF6HD0KQCHQ3XJKWR0,piqa-gpt2-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,2,piqa,01HA7WTNXEZ1PR0V5873GVZCED,,9.31,0.5125136017410229,0.6931076049804688,0.37423795895351686,0.5125136017410229,46.8658,1838,39.218,4.908,,01HA7WTNXF6HD0KQCHQ3XJKWR0,piqa-gpt2-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,2,piqa,01HA7WTRWGFPC1EZX81Y514HBG,,,,,,,,,,,2023-09-13 20:11:10.486269 +0000 UTC,01HA7WTRWJ9R5SRG792624RCKJ,piqa-gpt2-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,2,piqa,01HA7WTRWGFPC1EZX81Y514HBG,,9.31,0.5065288356909684,0.6930655837059021,0.5021179309593035,0.5065288356909684,46.3907,1838,39.62,4.958,,01HA7WTRWJ9R5SRG792624RCKJ,piqa-gpt2-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,2,piqa,01HA7WTVVG58VQ4XQBFMC4Q5DF,,,,,,,,,,,2023-09-13 23:05:37.076682 +0000 UTC,01HA7WTVVJ0B7H0J0TVXVEE5A1,piqa-gpt2-lora_3376-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,2,piqa,01HA7WTVVG58VQ4XQBFMC4Q5DF,,9.31,0.5048966267682263,0.7047199010848999,0.33550253073029646,0.5048966267682263,69.8921,1838,26.298,3.291,,01HA7WTVVJ0B7H0J0TVXVEE5A1,piqa-gpt2-lora_3376-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,2,piqa,01HA7WTYVSVDHP9ZTET9FTHVPZ,,9.31,0.5108813928182807,0.6929541230201721,0.3983138271201241,0.5108813928182807,51.311,1838,35.821,4.482,,01HA7WTYVWBK9E30W8MGHS3XN0,piqa-gpt2-lora_676-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,2,piqa,01HA7WV1VN3VR8K8175WFYCDC8,,,,,,,,,,,2023-09-13 19:48:32.444108 +0000 UTC,01HA7WV1VQRGCT1TTYF0JCDXTN,piqa-gpt2-lora_1351-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,2,piqa,01HA7WV1VN3VR8K8175WFYCDC8,,,,,,,,,,,2023-09-13 23:11:37.500541 +0000 UTC,01HA7WV1VQRGCT1TTYF0JCDXTN,piqa-gpt2-lora_1351-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,2,piqa,01HA7WV1VN3VR8K8175WFYCDC8,,9.31,0.5097932535364527,0.6945799589157104,0.4206422257463346,0.5097932535364527,56.7637,1838,32.38,4.052,,01HA7WV1VQRGCT1TTYF0JCDXTN,piqa-gpt2-lora_1351-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,2,piqa,01HA7WV4TXS8Z7H3M78Z8GAW26,,9.31,0.5076169749727966,0.6930208206176758,0.49548668054384887,0.5076169749727966,60.6315,1838,30.314,3.793,,01HA7WV4TZ4B8J386EYH301K41,piqa-gpt2-lora_2026-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,2,piqa,01HA7WV4TXS8Z7H3M78Z8GAW26,,,,,,,,,,,2023-09-13 20:11:38.779363 +0000 UTC,01HA7WV4TZ4B8J386EYH301K41,piqa-gpt2-lora_2026-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,2,piqa,01HA7WV7VYDNY7WGBVHEAT7YNM,,9.31,0.5125136017410229,0.6930464506149292,0.42239531307871026,0.5125136017410229,65.1778,1838,28.2,3.529,,01HA7WV7W057MNW7AKBNEBMYDA,piqa-gpt2-lora_2701-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,3,piqa,01HA7WVAR27W6V1MZZ38Z1SS05,,9.31,0.5103373231773667,1.098395824432373,0.5066919553392499,0.5103373231773667,44.8484,1838,40.983,5.128,,01HA7WVAR5PGY9J6SFMS0RJ5ZD,piqa-gpt2-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,3,piqa,01HA7WVDX3WS0TG4CPJP8PSZG5,,9.31,0.515778019586507,0.6935263872146606,0.5156311996257277,0.515778019586507,45.7413,1838,40.183,5.028,,01HA7WVDX5XJ3H9TZ9T6CAJE63,piqa-gpt2-lora_1-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,3,piqa,01HA7WVGNPTCPXRG863MCNTJA8,,,,,,,,,,,2023-09-13 20:13:11.513169 +0000 UTC,01HA7WVGNR2MZPK9NJ743N1TFK,piqa-gpt2-lora_2-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,3,piqa,01HA7WVGNPTCPXRG863MCNTJA8,,9.31,0.5081610446137106,0.6952054500579834,0.5045922547666781,0.5081610446137106,45.5541,1838,40.348,5.049,,01HA7WVGNR2MZPK9NJ743N1TFK,piqa-gpt2-lora_2-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,3,piqa,01HA7WVKMX1GYJ4B53CGSTWDWR,,,,,,,,,,,,01HA7WVKMZXP8NQTKYYXEPXW0D,piqa-gpt2-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,3,piqa,01HA7WVKMX1GYJ4B53CGSTWDWR,,,,,,,,,,,2023-09-14 18:56:18.817084 +0000 UTC,01HA7WVKMZXP8NQTKYYXEPXW0D,piqa-gpt2-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,3,piqa,01HA7WVKMX1GYJ4B53CGSTWDWR,,9.31,0.5048966267682263,0.6930904984474182,0.3374524850384319,0.5048966267682263,65.1668,1838,28.205,3.529,,01HA7WVKMZXP8NQTKYYXEPXW0D,piqa-gpt2-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,piqa,01HA7WVPM2TEC1Y94E5132J4XV,,,,,,,,,,,2023-09-13 22:14:52.673308 +0000 UTC,01HA7WVPM4PACQRMTT94BT8KSW,piqa-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,piqa,01HA7WVPM2TEC1Y94E5132J4XV,,,,,,,,,,,2023-09-14 00:09:25.11904 +0000 UTC,01HA7WVPM4PACQRMTT94BT8KSW,piqa-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,piqa,01HA7WVPM2TEC1Y94E5132J4XV,,9.31,0.5070729053318824,0.6930915117263794,0.37849506671025934,0.5070729053318824,46.1396,1838,39.836,4.985,,01HA7WVPM4PACQRMTT94BT8KSW,piqa-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,piqa,01HA7WVSK6ZS3BBCDH26Y5HZAC,,,,,,,,,,,2023-09-13 22:14:52.670605 +0000 UTC,01HA7WVSK88XZH9VTDX0Y1SPFX,piqa-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,piqa,01HA7WVSK6ZS3BBCDH26Y5HZAC,,,,,,,,,,,2023-09-14 00:09:37.764168 +0000 UTC,01HA7WVSK88XZH9VTDX0Y1SPFX,piqa-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,piqa,01HA7WVSK6ZS3BBCDH26Y5HZAC,,9.31,0.5097932535364527,0.6929978132247925,0.4868058518904852,0.5097932535364527,47.7457,1838,38.496,4.817,,01HA7WVSK88XZH9VTDX0Y1SPFX,piqa-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,piqa,01HA7WVWGZ71XK138RCC6FAZ46,,,,,,,,,,,2023-09-13 23:12:05.982538 +0000 UTC,01HA7WVWH1F65QT17YEPGCVX3X,piqa-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,piqa,01HA7WVWGZ71XK138RCC6FAZ46,,,,,,,,,,,2023-09-13 20:13:41.705564 +0000 UTC,01HA7WVWH1F65QT17YEPGCVX3X,piqa-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,piqa,01HA7WVWGZ71XK138RCC6FAZ46,,9.31,0.5125136017410229,0.6931076049804688,0.37423795895351686,0.5125136017410229,45.6513,1838,40.262,5.038,,01HA7WVWH1F65QT17YEPGCVX3X,piqa-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,piqa,01HA7WVZGH600JMPY1TWA66P7V,,,,,,,,,,,2023-09-13 23:12:34.248191 +0000 UTC,01HA7WVZGKCBHAE5413MXW52TP,piqa-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,piqa,01HA7WVZGH600JMPY1TWA66P7V,,,,,,,,,,,2023-09-13 20:20:58.815198 +0000 UTC,01HA7WVZGKCBHAE5413MXW52TP,piqa-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,piqa,01HA7WVZGH600JMPY1TWA66P7V,,9.31,0.514145810663765,0.6928955316543579,0.4925701855838259,0.514145810663765,46.051,1838,39.912,4.994,,01HA7WVZGKCBHAE5413MXW52TP,piqa-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,piqa,01HA7WW2G2AJJS59M21EYDSQR6,,,,,,,,,,,2023-09-13 20:16:37.319199 +0000 UTC,01HA7WW2G4Z4XFQ9KQGM744AK4,piqa-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,piqa,01HA7WW2G2AJJS59M21EYDSQR6,,,,,,,,,,,2023-09-13 22:52:34.38863 +0000 UTC,01HA7WW2G4Z4XFQ9KQGM744AK4,piqa-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,piqa,01HA7WW2G2AJJS59M21EYDSQR6,,,,,,,,,,,2023-09-14 01:04:16.828362 +0000 UTC,01HA7WW2G4Z4XFQ9KQGM744AK4,piqa-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,piqa,01HA7WW2G2AJJS59M21EYDSQR6,,9.31,0.5065288356909684,0.6961613297462463,0.3549412369701935,0.5065288356909684,70.9439,1838,25.908,3.242,,01HA7WW2G4Z4XFQ9KQGM744AK4,piqa-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,piqa,01HA7WW5FAG5EYQ2TJ6W2NYKED,,,,,,,,,,,2023-09-13 20:21:27.669251 +0000 UTC,01HA7WW5FDF9ADANP2ADWV35KJ,piqa-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,piqa,01HA7WW5FAG5EYQ2TJ6W2NYKED,,,,,,,,,,,2023-09-13 23:11:18.075771 +0000 UTC,01HA7WW5FDF9ADANP2ADWV35KJ,piqa-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,piqa,01HA7WW5FAG5EYQ2TJ6W2NYKED,,9.31,0.5081610446137106,0.6931708455085754,0.42074878122245907,0.5081610446137106,49.931,1838,36.811,4.606,,01HA7WW5FDF9ADANP2ADWV35KJ,piqa-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,piqa,01HA7WW8KFDYP7BYHDYFFH0VDM,,,,,,,,,,,2023-09-13 23:08:25.893929 +0000 UTC,01HA7WW8KHP762DCFKBKWR618G,piqa-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,piqa,01HA7WW8KFDYP7BYHDYFFH0VDM,,9.31,0.514689880304679,0.6929604411125183,0.5142061347366425,0.514689880304679,54.9055,1838,33.476,4.189,,01HA7WW8KHP762DCFKBKWR618G,piqa-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,piqa,01HA7WWBDKQ76QKDG4B4SH31S1,,,,,,,,,,,2023-09-13 20:16:07.596977 +0000 UTC,01HA7WWBDNMC720YCNXKA94W96,piqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,piqa,01HA7WWBDKQ76QKDG4B4SH31S1,,,,,,,,,,,2023-09-13 22:52:06.57058 +0000 UTC,01HA7WWBDNMC720YCNXKA94W96,piqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,piqa,01HA7WWBDKQ76QKDG4B4SH31S1,,,,,,,,,,,2023-09-14 00:45:06.92082 +0000 UTC,01HA7WWBDNMC720YCNXKA94W96,piqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,piqa,01HA7WWBDKQ76QKDG4B4SH31S1,,9.31,0.5054406964091404,0.6930506825447083,0.3386644183326308,0.5054406964091404,89.2702,1838,20.589,2.576,,01HA7WWBDNMC720YCNXKA94W96,piqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,piqa,01HA7WWEBR6YW0BBFFGCD7PW47,,,,,,,,,,,2023-09-14 01:07:30.735233 +0000 UTC,01HA7WWEBTBRZGYTT6TA7YEZPT,piqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,piqa,01HA7WWEBR6YW0BBFFGCD7PW47,,,,,,,,,,,2023-09-14 06:04:22.548977 +0000 UTC,01HA7WWEBTBRZGYTT6TA7YEZPT,piqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,piqa,01HA7WWEBR6YW0BBFFGCD7PW47,,,,,,,,,,,2023-09-13 20:16:37.316628 +0000 UTC,01HA7WWEBTBRZGYTT6TA7YEZPT,piqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,piqa,01HA7WWEBR6YW0BBFFGCD7PW47,,,,,,,,,,,2023-09-13 23:03:19.563754 +0000 UTC,01HA7WWEBTBRZGYTT6TA7YEZPT,piqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,piqa,01HA7WWEBR6YW0BBFFGCD7PW47,,9.31,0.5059847660500544,0.6930902600288391,0.4318330684685642,0.5059847660500544,64.9516,1838,28.298,3.541,,01HA7WWEBTBRZGYTT6TA7YEZPT,piqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,1,piqa,01HABPX0X4A1D82MZJ39YY3A3R,,9.31,0.5097932535364527,0.7266459465026855,0.5084241288160447,0.5097932535364527,19.7217,1838,93.197,11.662,,01HABPX0X6QPFN8FXDE1MF2E4B,piqa-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,1,piqa,01HABPX6ZMHVP8CVQ3BXJDNFNT,,9.31,0.5114254624591947,0.6924841403961182,0.5103029224150719,0.5114254624591947,21.9218,1838,83.843,10.492,,01HABPX6ZN98HJR9QT7EX73GMG,piqa-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,1,piqa,01HABPX8Z474M26SJ1RYVJMPYY,,9.31,0.5206746463547334,0.6924477815628052,0.5200368728612481,0.5206746463547334,21.5395,1838,85.332,10.678,,01HABPX8Z7V2V3CEHNP4YD71VM,piqa-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,1,piqa,01HABPXA0DJTRZKJBGNMX6Q7YZ,,9.31,0.5097932535364527,0.6929916739463806,0.507366574815646,0.5097932535364527,23.8727,1838,76.992,9.634,,01HABPXA0FSXHHHYZRN74ZPWSM,piqa-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_1
