env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,2,piqa,,01HAD24Y78V86E2NRVWNBG2BV7,,,,,,,,,,,2023-09-15 20:59:58.406605 +0000 UTC,01HAD24Y7AX1Y7ZAAJY7N7DWZC,piqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,2,piqa,,01HAD24Y78V86E2NRVWNBG2BV7,,9.31,0.8607181719260065,1.316117763519287,0.8606982142011272,0.8607181719260065,37.4964,1838,49.018,3.067,,01HAD24Y7AX1Y7ZAAJY7N7DWZC,piqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-large,requirements.txt,3.9,-1,3,piqa,,01HAD2516Y8JDZPEC2EA7XC24Z,,9.31,0.8612622415669206,1.3091862201690674,0.8612276947702124,0.8612622415669206,32.4061,1838,56.718,3.549,,01HAD25171BVXM65HEZFK4VE8R,piqa-microsoft-deberta-v3-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,piqa,,01HADA5CG1R5WF88X9EA5HKA8S,,,,,,,,,,,2023-09-16 00:58:34.518842 +0000 UTC,01HADA5CG3WWWE8B760R4MJ4H4,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,piqa,,01HADA5CG1R5WF88X9EA5HKA8S,,,,,,,,,,,2023-09-16 02:42:13.879812 +0000 UTC,01HADA5CG3WWWE8B760R4MJ4H4,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,piqa,,01HADA5CG1R5WF88X9EA5HKA8S,,9.31,0.6186071817192601,2.9443519115448,0.6184173077771686,0.6186071817192601,64.0914,1838,28.678,0.905,,01HADA5CG3WWWE8B760R4MJ4H4,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,1,piqa,,01HADA5CG1R5WF88X9EA5HKA8S,,,,,,,,,,,2023-09-16 02:54:29.786259 +0000 UTC,01HADA5CG3WWWE8B760R4MJ4H4,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,piqa,,01HADA5FCTDNZ9NE1ZRR4JE5DB,,,,,,,,,,,2023-09-16 00:58:35.390452 +0000 UTC,01HADA5FCWB3RBG58XZM6AEN8A,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,piqa,,01HADA5FCTDNZ9NE1ZRR4JE5DB,,,,,,,,,,,2023-09-16 02:43:55.394012 +0000 UTC,01HADA5FCWB3RBG58XZM6AEN8A,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,piqa,,01HADA5FCTDNZ9NE1ZRR4JE5DB,,9.31,0.6735582154515778,1.624595284461975,0.6735485521043507,0.6735582154515778,63.4099,1838,28.986,0.915,,01HADA5FCWB3RBG58XZM6AEN8A,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,piqa,,01HADA5FCTDNZ9NE1ZRR4JE5DB,,,,,,,,,,,2023-09-16 02:54:37.845698 +0000 UTC,01HADA5FCWB3RBG58XZM6AEN8A,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,piqa,,01HADA5JCJ28A5AEYEV8B8NHZN,,,,,,,,,,,2023-09-16 00:58:41.399518 +0000 UTC,01HADA5JCMF5Z442Z0V30JNHYF,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,piqa,,01HADA5JCJ28A5AEYEV8B8NHZN,,,,,,,,,,,2023-09-16 02:44:05.973217 +0000 UTC,01HADA5JCMF5Z442Z0V30JNHYF,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,piqa,,01HADA5JCJ28A5AEYEV8B8NHZN,,,,,,,,,,,2023-09-16 02:54:36.746575 +0000 UTC,01HADA5JCMF5Z442Z0V30JNHYF,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,piqa,,01HADA5JCJ28A5AEYEV8B8NHZN,,9.31,0.6186071817192601,2.9443519115448,0.6184173077771686,0.6186071817192601,63.6868,1838,28.86,0.911,,01HADA5JCMF5Z442Z0V30JNHYF,piqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,piqa,,01HAEEJ9T4S5P9RP3FT3DP5WXY,,9.31,0.5092491838955386,0.696029007434845,0.4226043952216766,0.5092491838955386,40.2615,1838,45.652,1.441,,01HAEEJ9T6A11X3VF5V7G6XZQC,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,piqa,,01HAEEJ9T4S5P9RP3FT3DP5WXY,,,,,,,,,,,2023-09-16 08:52:20.121352 +0000 UTC,01HAEEJ9T6A11X3VF5V7G6XZQC,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,1,piqa,,01HAEEJCRTQ9WEATEJFWHER632,,,,,,,,,,,2023-09-16 08:52:21.291275 +0000 UTC,01HAEEJCRWHQY2NNWKN22F90BH,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,1,piqa,,01HAEEJCRTQ9WEATEJFWHER632,,9.31,0.7970620239390642,0.4505520462989807,0.7970547549630371,0.7970620239390643,45.5373,1838,40.362,1.274,,01HAEEJCRWHQY2NNWKN22F90BH,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,2,piqa,,01HAEEJFS5208D0VQK22XRZV5H,,,,,,,,,,,2023-09-16 08:52:22.180896 +0000 UTC,01HAEEJFS7486C6BB383QWMCHQ,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,2,piqa,,01HAEEJFS5208D0VQK22XRZV5H,,,,,,,,,,,2023-09-17 00:56:07.297808 +0000 UTC,01HAEEJFS7486C6BB383QWMCHQ,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,2,piqa,,01HAEEJFS5208D0VQK22XRZV5H,,9.31,0.5092491838955386,0.696029007434845,0.4226043952216766,0.5092491838955386,40.0324,1838,45.913,1.449,,01HAEEJFS7486C6BB383QWMCHQ,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-16 08:54:39.906673 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-17 00:56:07.294995 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-17 20:18:38.872728 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-18 01:10:09.6945 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-18 16:06:19.105859 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-18 23:56:51.300767 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-19 04:53:52.035009 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-19 10:00:18.125834 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,,,,,,,,,,2023-09-19 05:53:54.394879 +0000 UTC,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,piqa,,01HAEEJJQBCFT7S9KQDR7X8RK6,,9.31,0.7970620239390642,0.44931042194366455,0.7970403356184924,0.7970620239390643,42.8093,1838,42.935,1.355,,01HAEEJJQDMTCQFMQQJH2W3GWP,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-16 08:54:40.772207 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-17 00:55:08.65277 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-18 01:10:12.889831 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-17 20:41:22.537658 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-18 13:41:13.487229 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-18 18:55:14.463328 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-19 04:38:21.541052 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,,,,,,,,,,2023-09-19 05:53:26.590924 +0000 UTC,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,piqa,,01HAEEJNP99H87ZB2FA9KPS7Q1,,9.31,0.5125136017410229,0.6927701234817505,0.44234001774382525,0.5125136017410229,41.9741,1838,43.789,1.382,,01HAEEJNPBEFNTGNFMTMX67J2D,piqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,3,piqa,,01HAEEJRQ7XG9V6DYF22VCQFKY,,,,,,,,,,,2023-09-16 08:54:43.366778 +0000 UTC,01HAEEJRQ94Y06S48J2DSR156C,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,3,piqa,,01HAEEJRQ7XG9V6DYF22VCQFKY,,,,,,,,,,,2023-09-17 00:55:38.0611 +0000 UTC,01HAEEJRQ94Y06S48J2DSR156C,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,3,piqa,,01HAEEJRQ7XG9V6DYF22VCQFKY,,9.31,0.7970620239390642,0.4505520462989807,0.7970547549630371,0.7970620239390643,44.0593,1838,41.717,1.316,,01HAEEJRQ94Y06S48J2DSR156C,piqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,1,piqa,,01HAEEJVN50EH0FV6ZMZ6NNG9Q,,,,,,,,,,,2023-09-16 08:54:44.252206 +0000 UTC,01HAEEJVN8W5030N13DXQPWDTK,piqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,1,piqa,,01HAEEJVN50EH0FV6ZMZ6NNG9Q,,9.31,0.5353645266594124,0.9625411629676819,0.5341460577050925,0.5353645266594124,40.4311,1838,45.46,1.435,,01HAEEJVN8W5030N13DXQPWDTK,piqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,1,piqa,,01HAEEJYKZHMEHMT2HY3T8YQSR,,,,,,,,,,,2023-09-16 08:54:45.66609 +0000 UTC,01HAEEJYM0DZ0JEYR02N5WVQVC,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,1,piqa,,01HAEEJYKZHMEHMT2HY3T8YQSR,,,,,,,,,,,2023-09-17 20:18:38.875705 +0000 UTC,01HAEEJYM0DZ0JEYR02N5WVQVC,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,1,piqa,,01HAEEJYKZHMEHMT2HY3T8YQSR,,,,,,,,,,,2023-09-17 00:55:38.057808 +0000 UTC,01HAEEJYM0DZ0JEYR02N5WVQVC,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,1,piqa,,01HAEEJYKZHMEHMT2HY3T8YQSR,,,,,,,,,,,2023-09-18 01:10:09.143663 +0000 UTC,01HAEEJYM0DZ0JEYR02N5WVQVC,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,1,piqa,,01HAEEJYKZHMEHMT2HY3T8YQSR,,9.31,0.7818280739934712,0.6201958060264587,0.7817085974834106,0.7818280739934712,43.3771,1838,42.373,1.337,,01HAEEJYM0DZ0JEYR02N5WVQVC,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,2,piqa,,01HAEEK1SRTKFJ923ZSKZ5DR1G,,,,,,,,,,,2023-09-16 08:54:46.332175 +0000 UTC,01HAEEK1STVS80BXRF8DZ2WRCE,piqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,2,piqa,,01HAEEK1SRTKFJ923ZSKZ5DR1G,,9.31,0.5353645266594124,0.9625411629676819,0.5341460577050925,0.5353645266594124,41.1462,1838,44.67,1.41,,01HAEEK1STVS80BXRF8DZ2WRCE,piqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,piqa,,01HAEEK4J2JDEXB9C1KQANDST1,,,,,,,,,,,2023-09-16 08:54:48.160966 +0000 UTC,01HAEEK4J46H2PXCDBB9Q5M5YJ,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,piqa,,01HAEEK4J2JDEXB9C1KQANDST1,,9.31,0.7818280739934712,0.6201958060264587,0.7817085974834106,0.7818280739934712,43.916,1838,41.853,1.321,,01HAEEK4J46H2PXCDBB9Q5M5YJ,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,piqa,,01HAEEK4J2JDEXB9C1KQANDST1,,,,,,,,,,,2023-09-17 00:55:08.655995 +0000 UTC,01HAEEK4J46H2PXCDBB9Q5M5YJ,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,piqa,,01HAEEK7H7NC71WZ55A3B3H38B,,,,,,,,,,,2023-09-16 08:54:48.95624 +0000 UTC,01HAEEK7H9VAXC0CXCQSEMW5MW,piqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,piqa,,01HAEEK7H7NC71WZ55A3B3H38B,,9.31,0.5353645266594124,0.9625411629676819,0.5341460577050925,0.5353645266594124,41.1261,1838,44.692,1.41,,01HAEEK7H9VAXC0CXCQSEMW5MW,piqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,piqa,,01HAEEKAGZ7YEBGZ61GZ336BZE,,9.31,0.780739934711643,0.5591896176338196,0.7806307775095563,0.780739934711643,35.3092,1838,52.054,1.643,,01HAEEKAH16C4VPF980JJ52AH9,piqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,1,piqa,,01HAEGK7KXMFQGXZ0EN61CQY6V,,9.31,0.8830250272034821,0.556443452835083,0.8829276819135905,0.8830250272034821,42.4393,1838,43.309,2.71,,01HAEGK7KZ9WT49AK85EBT4TQ0,piqa-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,2,piqa,,01HAEGKAKG89HSZJAHBM799GQK,,9.31,0.8868335146898803,0.5059347748756409,0.8867127910381065,0.8868335146898803,62.1542,1838,29.572,1.85,,01HAEGKAKJW4RYDAJYZHD6CTAP,piqa-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_2
