env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,qnli,01HAEEBAVGTD9P37MBZAKX7D9M,,,,,,,,,,,,,,,,,,,2023-09-16 08:25:59.484535 +0000 UTC,01HAEEBAVJXMA40DBR5Y1C2GEC,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,qnli,01HAEEBAVGTD9P37MBZAKX7D9M,,,,,,,,,,,,,,,,,,,2023-09-16 18:26:13.096106 +0000 UTC,01HAEEBAVJXMA40DBR5Y1C2GEC,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,qnli,01HAEEBAVGTD9P37MBZAKX7D9M,,,,,,,,,,,,,,,,,,,2023-09-17 06:47:56.538366 +0000 UTC,01HAEEBAVJXMA40DBR5Y1C2GEC,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,qnli,01HAEEBAVGTD9P37MBZAKX7D9M,,,,,,,,,,,,,,,,,,,2023-09-17 23:40:19.659897 +0000 UTC,01HAEEBAVJXMA40DBR5Y1C2GEC,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,qnli,01HAEEBAVGTD9P37MBZAKX7D9M,,1.43,0.9353834889254988,0.24152903258800507,0.9353751651487365,0.9353834889254988,127.6695,5463,42.79,1.339,,,,,,,,,,01HAEEBAVJXMA40DBR5Y1C2GEC,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,qnli,01HAEEBDTXAMJ3Y34D6P8P83VY,,,,,,,,,,,,,,,,,,,2023-09-16 08:25:49.987237 +0000 UTC,01HAEEBDTZDDN83QMZ494J2R28,qnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,qnli,01HAEEBDTXAMJ3Y34D6P8P83VY,,,,,,,,,,,,,,,,,,,2023-09-16 18:26:13.093173 +0000 UTC,01HAEEBDTZDDN83QMZ494J2R28,qnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,qnli,01HAEEBDTXAMJ3Y34D6P8P83VY,,,,,,,,,,,,,,,,,,,2023-09-17 06:48:31.948873 +0000 UTC,01HAEEBDTZDDN83QMZ494J2R28,qnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,qnli,01HAEEBDTXAMJ3Y34D6P8P83VY,,,,,,,,,,,,,,,,,,,2023-09-17 23:52:59.878901 +0000 UTC,01HAEEBDTZDDN83QMZ494J2R28,qnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,qnli,01HAEEBDTXAMJ3Y34D6P8P83VY,,,,,,,,,,,,,,,,,,,2023-09-18 07:56:03.828864 +0000 UTC,01HAEEBDTZDDN83QMZ494J2R28,qnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,qnli,01HAEEBDTXAMJ3Y34D6P8P83VY,,1.43,0.9452681676734395,0.15719285607337952,0.945268138330893,0.9452681676734395,120.9865,5463,45.154,1.413,,,,,,,,,,01HAEEBDTZDDN83QMZ494J2R28,qnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,qnli,01HAEEBDTXAMJ3Y34D6P8P83VY,,,,,,,,,,,,,,,,,,,2023-09-18 16:05:21.140157 +0000 UTC,01HAEEBDTZDDN83QMZ494J2R28,qnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,qnli,01HAEEBGSFJ16Z9K92TA1SPXFY,,,,,,,,,,,,,,,,,,,2023-09-16 08:25:52.573364 +0000 UTC,01HAEEBGSJ6212BC7KV2RNM7DJ,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,qnli,01HAEEBGSFJ16Z9K92TA1SPXFY,,,,,,,,,,,,,,,,,,,2023-09-16 18:25:42.655588 +0000 UTC,01HAEEBGSJ6212BC7KV2RNM7DJ,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,qnli,01HAEEBGSFJ16Z9K92TA1SPXFY,,,,,,,,,,,,,,,,,,,2023-09-17 23:41:18.583569 +0000 UTC,01HAEEBGSJ6212BC7KV2RNM7DJ,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,qnli,01HAEEBGSFJ16Z9K92TA1SPXFY,,,,,,,,,,,,,,,,,,,2023-09-17 06:48:31.951671 +0000 UTC,01HAEEBGSJ6212BC7KV2RNM7DJ,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,qnli,01HAEEBGSFJ16Z9K92TA1SPXFY,,1.43,0.9419732747574593,0.18456842005252838,0.9419729947753711,0.9419732747574593,112.3402,5463,48.629,1.522,,,,,,,,,,01HAEEBGSJ6212BC7KV2RNM7DJ,qnli-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,1,qnli,01HAEGFB0F3Q9TKT4KB8W09J66,,1.43,0.95295625114406,0.16520987451076508,0.9529544288679641,0.95295625114406,120.2585,5463,45.427,2.844,,,,,,,,,,01HAEGFB0H7152PDGFFBFD7HCT,qnli-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,2,qnli,01HAEGFDZ420VDV26PZKMJB9E2,,1.43,0.9547867472084935,0.1544601321220398,0.9547805410493397,0.9547867472084935,184.2094,5463,29.656,1.857,,,,,,,,,,01HAEGFDZ7Y9QS4QA05X26C39Z,qnli-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,3,qnli,01HAEGFH93N4322HAWF2SQYV4S,,1.43,0.9525901519311734,0.16237206757068634,0.9525878579261249,0.9525901519311734,117.9354,5463,46.322,2.9,,,,,,,,,,01HAEGFH953ATTFK7WEFJCAAVG,qnli-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,1,qnli,01HAEGFM2Y0P462YERAZKS8T73,,,,,,,,,,,,,,,,,,,2023-09-16 15:26:47.260329 +0000 UTC,01HAEGFM301FA5T8CSCV5HM93Q,qnli-gpt2-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,1,qnli,01HAEGFM2Y0P462YERAZKS8T73,,1.43,0.9207395204100312,0.23081545531749725,0.9207377250529952,0.9207395204100312,172.2764,5463,31.711,0.993,,,,,,,,,,01HAEGFM301FA5T8CSCV5HM93Q,qnli-gpt2-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,qnli,01HAEGFPWG4B6ZW6KFJ2GASNAC,,,,,,,,,,,,,,,,,,,2023-09-16 15:26:40.268599 +0000 UTC,01HAEGFPWJX71ST7MH7AMJ17KQ,qnli-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,qnli,01HAEGFPWG4B6ZW6KFJ2GASNAC,,1.43,0.9207395204100312,0.23081545531749725,0.9207377250529952,0.9207395204100312,172.6512,5463,31.642,0.99,,,,,,,,,,01HAEGFPWJX71ST7MH7AMJ17KQ,qnli-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,3,qnli,01HAEGFSV11ZNKCEQ4CWR2PW45,,,,,,,,,,,,,,,,,,,2023-09-16 15:26:48.949496 +0000 UTC,01HAEGFSV28TYEC8VZDBCKHVPE,qnli-gpt2-large-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,3,qnli,01HAEGFSV11ZNKCEQ4CWR2PW45,,1.43,0.9207395204100312,0.23081545531749725,0.9207377250529952,0.9207395204100312,172.1981,5463,31.725,0.993,,,,,,,,,,01HAEGFSV28TYEC8VZDBCKHVPE,qnli-gpt2-large-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,qnli,01HAQW0XVC2BD18MJ6TF9PA24N,,,,,,,,,,,,,,,,,,,2023-09-20 01:51:47.561397 +0000 UTC,01HAQW0XVEG9B5C8XTN2Z7TVVQ,qnli-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,qnli,01HAQW0XVC2BD18MJ6TF9PA24N,,1.43,0.8839465495149186,0.36631348729133606,0.8839412257480816,0.8839465495149186,128.7627,5463,42.427,5.304,,,,,,,,,,01HAQW0XVEG9B5C8XTN2Z7TVVQ,qnli-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,qnli,01HAQW13HF77MYBA737ZGYAPYD,,1.43,0.8683873329672341,0.32685980200767517,0.8683657205830305,0.8683873329672341,136.8949,5463,39.907,4.989,,,,,,,,,,01HAQW13HH9MNY1MFVZJ9AYC0V,qnli-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,qnli,01HAQW15G1GDEFPECTHFM0Q89A,,,,,,,,,,,,,,,,,,,2023-09-19 23:33:40.079212 +0000 UTC,01HAQW15G317Q3QASFDSFS1RGG,qnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,qnli,01HAQW15G1GDEFPECTHFM0Q89A,,,,,,,,,,,,,,,,,,,2023-09-20 04:45:11.880002 +0000 UTC,01HAQW15G317Q3QASFDSFS1RGG,qnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,qnli,01HAQW15G1GDEFPECTHFM0Q89A,,1.43,0.8570382573677466,0.3454144299030304,0.8570313399239518,0.8570382573677466,111.6724,5463,48.92,6.116,,,,,,,,,,01HAQW15G317Q3QASFDSFS1RGG,qnli-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,qnli,01HAQW16GARS0MW7X3FG7ZJHF2,,1.43,0.8735127219476478,0.3177343010902405,0.8734984629371565,0.873512721947648,201.3178,5463,27.136,3.393,,,,,,,,,,01HAQW16GCHWCVY63BTEZC000W,qnli-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,qnli,01HAQW19FBDQ1NXXZ2RFPY54ZK,,,,,,,,,,,,,,,,,,,2023-09-20 01:56:13.901854 +0000 UTC,01HAQW19FD0KW39B6QZK6PY71D,qnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,qnli,01HAQW19FBDQ1NXXZ2RFPY54ZK,,1.43,0.8801025077796083,0.30911704897880554,0.8801021060358356,0.8801025077796084,142.1514,5463,38.431,4.805,,,,,,,,,,01HAQW19FD0KW39B6QZK6PY71D,qnli-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,qnli,01HAQW1CE8CNMWYC2ZKBKED4N4,,,,,,,,,,,,,,,,,,,2023-09-20 01:56:43.41588 +0000 UTC,01HAQW1CEA3925SSHXE4G0WR4F,qnli-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,qnli,01HAQW1CE8CNMWYC2ZKBKED4N4,,1.43,0.8795533589602782,0.3060174286365509,0.8795521925956504,0.8795533589602782,135.5574,5463,40.3,5.038,,,,,,,,,,01HAQW1CEA3925SSHXE4G0WR4F,qnli-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,qnli,01HAQW1FD2KJMPGYXC2N1NYV33,,,,,,,,,,,,,,,,,,,2023-09-20 01:50:13.992144 +0000 UTC,01HAQW1FD5FPHY8PDMAXRVK9EQ,qnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,qnli,01HAQW1FD2KJMPGYXC2N1NYV33,,1.43,0.8757093172249679,0.3175821602344513,0.8756911734589391,0.8757093172249679,135.3345,5463,40.367,5.047,,,,,,,,,,01HAQW1FD5FPHY8PDMAXRVK9EQ,qnli-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,qnli,01HAQW1JBKPSKG3MGMNSM70KF8,,,,,,,,,,,,,,,,,,,2023-09-20 01:50:14.547777 +0000 UTC,01HAQW1JBNAVQ7HYFPJCFR2QVK,qnli-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,qnli,01HAQW1JBKPSKG3MGMNSM70KF8,,1.43,0.8766245652571847,0.3216654062271118,0.8766091808730159,0.8766245652571847,112.2834,5463,48.654,6.083,,,,,,,,,,01HAQW1JBNAVQ7HYFPJCFR2QVK,qnli-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,qnli,01HAQW1NB8BEKJ1CZEVABGYEJ8,,1.43,0.8753432180120813,0.31482723355293274,0.8753351310196458,0.8753432180120814,188.1949,5463,29.028,3.629,,,,,,,,,,01HAQW1NBBY1CYFNWM5NMNJC12,qnli-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,qnli,01HAQW1NB8BEKJ1CZEVABGYEJ8,,,,,,,,,,,,,,,,,,,2023-09-20 01:50:15.043548 +0000 UTC,01HAQW1NBBY1CYFNWM5NMNJC12,qnli-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,qnli,01HAQW1R9ABRMQP4YY4SA3X9BW,,1.43,0.8735127219476478,0.31586554646492004,0.8735045162034878,0.873512721947648,153.0855,5463,35.686,4.462,,,,,,,,,,01HAQW1R9CQCB74HK32JWDD2JE,qnli-gpt2-lora_676-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,qnli,01HAQW1VE9ZXBC9JAPP62ACQRJ,,1.43,0.8764415156507414,0.3134365975856781,0.8764136713872693,0.8764415156507414,166.7332,5463,32.765,4.096,,,,,,,,,,01HAQW1VEBZ50KC9JXBQ9FW13X,qnli-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,1,qnli,01HAQW1Y6PJYTT078HP6TR5P9H,,1.43,0.8775398132894014,0.30261218547821045,0.8775395506780942,0.8775398132894014,185.9424,5463,29.38,3.673,,,,,,,,,,01HAQW1Y6RTGBFB3RXN6KVR5SY,qnli-gpt2-lora_2026-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,1,qnli,01HAQW2168CNDGXM34XX816DPP,,1.43,0.8779059125022881,0.31189265847206116,0.8778948493658112,0.8779059125022881,200.0975,5463,27.302,3.413,,,,,,,,,,01HAQW216ASC3ST98VQPM4HNNQ,qnli-gpt2-lora_2701-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,2,qnli,01HAQW244JC2YSNZMPG63J686Q,,1.43,0.8839465495149186,0.36631348729133606,0.8839412257480816,0.8839465495149186,131.6751,5463,41.488,5.187,,,,,,,,,,01HAQW244MDCKFYVP3VKWXCWFM,qnli-gpt2-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,2,qnli,01HAQW2A330R2E6T4X9P1B74SR,,1.43,0.8683873329672341,0.32685980200767517,0.8683657205830305,0.8683873329672341,137.3624,5463,39.771,4.972,,,,,,,,,,01HAQW2A34XAS32ZG9V3PJAA7S,qnli-gpt2-lora_2-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,2,qnli,01HAQW2C4YEJBBPA7SY5PWGMZR,,,,,,,,,,,,,,,,,,,2023-09-20 01:57:13.163949 +0000 UTC,01HAQW2C51CD9EM45WMZVDD4FR,qnli-gpt2-lora_1-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,2,qnli,01HAQW2C4YEJBBPA7SY5PWGMZR,,1.43,0.8599670510708401,0.3395546078681946,0.8599638791351996,0.8599670510708401,136.3519,5463,40.065,5.009,,,,,,,,,,01HAQW2C51CD9EM45WMZVDD4FR,qnli-gpt2-lora_1-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,2,qnli,01HAQW2D2HD3S4DW35JFE0K4QQ,,,,,,,,,,,,,,,,,,,2023-09-20 02:19:26.491867 +0000 UTC,01HAQW2D2K0N4JEYVCH344GABB,qnli-gpt2-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,2,qnli,01HAQW2D2HD3S4DW35JFE0K4QQ,,1.43,0.8731466227347611,0.3194698691368103,0.873145534598398,0.8731466227347611,138.5868,5463,39.419,4.928,,,,,,,,,,01HAQW2D2K0N4JEYVCH344GABB,qnli-gpt2-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,qnli,01HAQW2G19K5K953YG9WEV27SG,,,,,,,,,,,,,,,,,,,2023-09-19 23:35:12.503777 +0000 UTC,01HAQW2G1B8PW6ZC2PRC3WTHAR,qnli-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,qnli,01HAQW2G19K5K953YG9WEV27SG,,1.43,0.8786381109280615,0.3147125542163849,0.8786357685834371,0.8786381109280615,137.0847,5463,39.851,4.982,,,,,,,,,,01HAQW2G1B8PW6ZC2PRC3WTHAR,qnli-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,2,qnli,01HAQW2K03D1E2JW748DP16MDV,,,,,,,,,,,,,,,,,,,2023-09-19 23:35:43.296405 +0000 UTC,01HAQW2K05GK0Z1E8HNM8Y8SVK,qnli-gpt2-lora_16-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,2,qnli,01HAQW2K03D1E2JW748DP16MDV,,1.43,0.8775398132894014,0.3099730908870697,0.8775361202144429,0.8775398132894014,144.3732,5463,37.839,4.731,,,,,,,,,,01HAQW2K05GK0Z1E8HNM8Y8SVK,qnli-gpt2-lora_16-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,2,qnli,01HAQW2NZQBPZBRZBH0FTDA1V4,,,,,,,,,,,,,,,,,,,2023-09-20 00:01:39.358056 +0000 UTC,01HAQW2NZT9SM1QGRNRYEBPZYQ,qnli-gpt2-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,2,qnli,01HAQW2NZQBPZBRZBH0FTDA1V4,,1.43,0.8771737140765148,0.31779247522354126,0.8771578918266351,0.8771737140765148,137.0562,5463,39.86,4.983,,,,,,,,,,01HAQW2NZT9SM1QGRNRYEBPZYQ,qnli-gpt2-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,2,qnli,01HAQW2S2BV424ZTE6EZV95Z52,,,,,,,,,,,,,,,,,,,2023-09-20 00:02:10.076599 +0000 UTC,01HAQW2S2DYHHEN5WH1GYCQ7B6,qnli-gpt2-lora_64-lr_5e-4-seed_2
