env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,2,mnli,,01HB9ECJ56Y7SYCM9W9Y318FZE,,0.38,0.8882322975038207,0.3223426938056946,0.88736585355396,0.8882322975038207,194.9441,9815,50.348,1.575,0.886899918633035,0.3269767165184021,0.8858671180287644,0.886899918633035,196.7711,9832,49.967,1.565,,01HB9ECJ58MDTYFTV1VP6BBJXD,mnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,mnli,,01HB9ECMXNYW2BF6K58QAECQG1,,,,,,,,,,,,,,,,,,,2023-09-27 02:22:20.365372 +0000 UTC,01HB9ECMXQ8A58SARP29Y2QJ5B,mnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,mnli,,01HB9ECMXNYW2BF6K58QAECQG1,,0.38,0.8881304126337239,0.32248592376708984,0.8872659283874067,0.8881304126337239,254.4033,9815,38.58,1.207,0.8873067534580961,0.3269445598125458,0.886306538027353,0.8873067534580961,256.0884,9832,38.393,1.203,,01HB9ECMXQ8A58SARP29Y2QJ5B,mnli-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,mnli,,01HB9G5FQF7BJZVJKZXSJR4PG3,,,,,,,,,,,,,,,,,,,2023-09-27 02:59:10.048609 +0000 UTC,01HB9G5FQHBRNNGH4K36CTMSYF,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,mnli,,01HB9G5FQF7BJZVJKZXSJR4PG3,,,,,,,,,,,,,,,,,,,2023-09-26 21:34:03.555627 +0000 UTC,01HB9G5FQHBRNNGH4K36CTMSYF,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,mnli,,01HB9G5FQF7BJZVJKZXSJR4PG3,,,,,,,,,,,,,,,,,,,2023-09-27 03:04:36.531067 +0000 UTC,01HB9G5FQHBRNNGH4K36CTMSYF,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,mnli,,01HB9G5FQF7BJZVJKZXSJR4PG3,,,,,,,,,,,,,,,,,,,2023-09-27 07:18:45.059318 +0000 UTC,01HB9G5FQHBRNNGH4K36CTMSYF,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,mnli,,01HB9G5FQF7BJZVJKZXSJR4PG3,,0.38,0.894854814060112,0.3354351818561554,0.8938908841884334,0.894854814060112,262.2972,9815,37.419,1.17,0.8969690805532954,0.31726548075675964,0.8959536416824547,0.8969690805532954,253.8356,9832,38.734,1.213,,01HB9G5FQHBRNNGH4K36CTMSYF,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,mnli,,01HB9G5NM89Y8CC1K3W8GYMBM8,,,,,,,,,,,,,,,,,,,2023-09-26 22:45:42.512597 +0000 UTC,01HB9G5NMAGAN5NSY4C4C9SN1Y,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,mnli,,01HB9G5NM89Y8CC1K3W8GYMBM8,,,,,,,,,,,,,,,,,,,2023-09-26 20:26:25.145482 +0000 UTC,01HB9G5NMAGAN5NSY4C4C9SN1Y,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,mnli,,01HB9G5NM89Y8CC1K3W8GYMBM8,,,,,,,,,,,,,,,,,,,2023-09-27 02:37:30.241895 +0000 UTC,01HB9G5NMAGAN5NSY4C4C9SN1Y,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,mnli,,01HB9G5NM89Y8CC1K3W8GYMBM8,,0.38,0.8976057055527255,0.3035529851913452,0.8972442606433989,0.8976057055527255,195.3314,9815,50.248,1.572,0.8968673718470301,0.30140623450279236,0.896491556335742,0.8968673718470301,195.4093,9832,50.315,1.576,,01HB9G5NMAGAN5NSY4C4C9SN1Y,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,2,mnli,,01HB9G5QHHY8VHP8THSYSD5QRK,,,,,,,,,,,,,,,,,,,2023-09-27 02:34:09.538076 +0000 UTC,01HB9G5QHMV1VNRZPDPWQ085WX,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,2,mnli,,01HB9G5QHHY8VHP8THSYSD5QRK,,0.38,0.8952623535404992,0.33396995067596436,0.8948186397156951,0.8952623535404992,262.9249,9815,37.33,1.168,0.8940195280716029,0.33183586597442627,0.893488940745999,0.8940195280716029,256.6024,9832,38.316,1.2,,01HB9G5QHMV1VNRZPDPWQ085WX,mnli-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,1,mnli,,01HBHB9ZKF74KQFTX8G4QJ53Q6,,,,,,,,,,,,,,,,,,,2023-09-29 22:51:53.443323 +0000 UTC,01HBHB9ZKHADHDFXG6Q2B522SB,mnli-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,1,mnli,,01HBHB9ZKF74KQFTX8G4QJ53Q6,,0.38,0.9023942944472746,0.3532559275627136,0.9015380685076456,0.9023942944472746,342.8032,9815,28.632,1.791,0.9045972335231895,0.35242071747779846,0.9037605041493553,0.9045972335231895,342.6452,9832,28.694,1.795,,01HBHB9ZKHADHDFXG6Q2B522SB,mnli-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2,1,mnli,,01HBHBA2REPYVT3175GMF855T9,,,,,,,,,,,,,,,,,,,2023-09-29 22:51:53.93943 +0000 UTC,01HBHBA2RGT4AGZQ91ZKP5022A,mnli-microsoft-deberta-v3-large-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2,1,mnli,,01HBHBA2REPYVT3175GMF855T9,,0.38,0.9063678043810495,0.33595511317253113,0.9053885264935211,0.9063678043810495,358.9905,9815,27.341,1.71,0.9086655817737999,0.3242311179637909,0.9076787179213808,0.9086655817737999,361.141,9832,27.225,1.703,,01HBHBA2RGT4AGZQ91ZKP5022A,mnli-microsoft-deberta-v3-large-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4,1,mnli,,01HBHBA5J5N6Z92JQR3YD11WB8,,,,,,,,,,,,,,,,,,,2023-09-29 23:14:38.368643 +0000 UTC,01HBHBA5J7570V34MC3CQ0K167,mnli-microsoft-deberta-v3-large-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4,1,mnli,,01HBHBA5J5N6Z92JQR3YD11WB8,,0.38,0.9080998471726949,0.31715941429138184,0.9075864844260932,0.9080998471726949,357.4054,9815,27.462,1.718,0.9105980471928397,0.3117709159851074,0.9100088604237128,0.9105980471928397,357.361,9832,27.513,1.721,,01HBHBA5J7570V34MC3CQ0K167,mnli-microsoft-deberta-v3-large-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,1,mnli,,01HBHBA8EYTJNH0CPV1TAQMYW3,,,,,,,,,,,,,,,,,,,2023-09-29 23:15:38.21202 +0000 UTC,01HBHBA8F0DMD1D1BGSPRW1DB7,mnli-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,1,mnli,,01HBHBA8EYTJNH0CPV1TAQMYW3,,,,,,,,,,,,,,,,,,,2023-09-30 03:33:53.881695 +0000 UTC,01HBHBA8F0DMD1D1BGSPRW1DB7,mnli-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,1,mnli,,01HBHBA8EYTJNH0CPV1TAQMYW3,,0.38,0.9102394294447275,0.3018091917037964,0.9094765698462605,0.9102394294447275,420.4468,9815,23.344,1.46,0.9100895036615134,0.29937973618507385,0.9092019747439908,0.9100895036615134,420.3485,9832,23.39,1.463,,01HBHBA8F0DMD1D1BGSPRW1DB7,mnli-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,32,1,mnli,,01HBHBABFWMK4S2PFWZ481ZZD9,,,,,,,,,,,,,,,,,,,2023-09-30 03:33:55.483526 +0000 UTC,01HBHBABFY2EMVSGDX5RJG860T,mnli-microsoft-deberta-v3-large-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,32,1,mnli,,01HBHBABFWMK4S2PFWZ481ZZD9,,,,,,,,,,,,,,,,,,,2023-09-29 23:15:38.694479 +0000 UTC,01HBHBABFY2EMVSGDX5RJG860T,mnli-microsoft-deberta-v3-large-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,32,1,mnli,,01HBHBABFWMK4S2PFWZ481ZZD9,,0.38,0.9106469689251147,0.29378652572631836,0.9100044898020129,0.9106469689251147,309.9733,9815,31.664,1.981,0.9109031733116355,0.2938693165779114,0.9101444350106721,0.9109031733116355,310.7554,9832,31.639,1.979,,01HBHBABFY2EMVSGDX5RJG860T,mnli-microsoft-deberta-v3-large-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,64,1,mnli,,01HBHBAECC1EB28MK4KHFGD8ZC,,,,,,,,,,,,,,,,,,,2023-09-30 03:53:56.964826 +0000 UTC,01HBHBAECE65SDY3MP0T0WBCKQ,mnli-microsoft-deberta-v3-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,64,1,mnli,,01HBHBAECC1EB28MK4KHFGD8ZC,,,,,,,,,,,,,,,,,,,2023-09-29 23:34:03.814042 +0000 UTC,01HBHBAECE65SDY3MP0T0WBCKQ,mnli-microsoft-deberta-v3-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,64,1,mnli,,01HBHBAECC1EB28MK4KHFGD8ZC,,0.38,0.9093224656138563,0.2832185924053192,0.9085533220959071,0.9093224656138563,368.1698,9815,26.659,1.668,0.9110048820179008,0.28172317147254944,0.9101481570680979,0.9110048820179008,369.1586,9832,26.634,1.666,,01HBHBAECE65SDY3MP0T0WBCKQ,mnli-microsoft-deberta-v3-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,1,mnli,,01HBHBAHCXXHFFEXXFQW82W78E,,,,,,,,,,,,,,,,,,,2023-09-29 23:34:05.438013 +0000 UTC,01HBHBAHCZKYPFNJTCNF4KMAYY,mnli-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,1,mnli,,01HBHBAHCXXHFFEXXFQW82W78E,,,,,,,,,,,,,,,,,,,2023-09-30 03:55:24.589923 +0000 UTC,01HBHBAHCZKYPFNJTCNF4KMAYY,mnli-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,1,mnli,,01HBHBAHCXXHFFEXXFQW82W78E,,0.38,0.9103413143148242,0.2711825370788574,0.909540191428488,0.9103413143148242,519.3854,9815,18.897,1.182,0.9109031733116355,0.27314814925193787,0.9100055583812088,0.9109031733116355,520.0425,9832,18.906,1.183,,01HBHBAHCZKYPFNJTCNF4KMAYY,mnli-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,886,1,mnli,,01HBHBAMANV3ZB3TAV543TVCTR,,,,,,,,,,,,,,,,,,,2023-09-29 23:38:13.122118 +0000 UTC,01HBHBAMAQ9V1MPKE9VTCWPN9F,mnli-microsoft-deberta-v3-large-lora_886-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,886,1,mnli,,01HBHBAMANV3ZB3TAV543TVCTR,,0.38,0.9102394294447275,0.2720208764076233,0.9094524991197096,0.9102394294447275,388.4506,9815,25.267,1.581,0.9112082994304312,0.2725503742694855,0.9102247849518331,0.9112082994304312,388.5589,9832,25.304,1.583,,01HBHBAMAQ9V1MPKE9VTCWPN9F,mnli-microsoft-deberta-v3-large-lora_886-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1771,1,mnli,,01HBHBAQ8SWA5FV0RHZ39SC12Z,,,,,,,,,,,,,,,,,,,2023-09-29 23:38:13.606615 +0000 UTC,01HBHBAQ8V4BHQYM0AZKSH73H3,mnli-microsoft-deberta-v3-large-lora_1771-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1771,1,mnli,,01HBHBAQ8SWA5FV0RHZ39SC12Z,,0.38,0.9087111563932756,0.27461063861846924,0.9079142902801718,0.9087111563932756,413.1595,9815,23.756,1.486,0.9104963384865744,0.2730730175971985,0.9096388152292905,0.9104963384865744,414.2198,9832,23.736,1.485,,01HBHBAQ8V4BHQYM0AZKSH73H3,mnli-microsoft-deberta-v3-large-lora_1771-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,1,mnli,,01HBHBAT9RHXPEPC1S4W462DK1,,,,,,,,,,,,,,,,,,,2023-09-29 23:49:25.346036 +0000 UTC,01HBHBAT9T2VRHFH467J0A44AR,mnli-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,1,mnli,,01HBHBAT9RHXPEPC1S4W462DK1,,,,,,,,,,,,,,,,,,,2023-09-30 04:52:08.613653 +0000 UTC,01HBHBAT9T2VRHFH467J0A44AR,mnli-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,1,mnli,,01HBHBAT9RHXPEPC1S4W462DK1,,,,,,,,,,,,,,,,,,,2023-09-30 07:56:25.446103 +0000 UTC,01HBHBAT9T2VRHFH467J0A44AR,mnli-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,1,mnli,,01HBHBAT9RHXPEPC1S4W462DK1,,,,,,,,,,,,,,,,,,,2023-09-30 09:46:31.821314 +0000 UTC,01HBHBAT9T2VRHFH467J0A44AR,mnli-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,1,mnli,,01HBHBAT9RHXPEPC1S4W462DK1,,0.38,0.913397860417728,0.2676408290863037,0.91251738099016,0.913397860417728,459.0766,9815,21.38,1.337,0.9123270951993491,0.2695748209953308,0.911400024437148,0.9123270951993491,459.6786,9832,21.389,1.338,,01HBHBAT9T2VRHFH467J0A44AR,mnli-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,1,mnli,,01HBHBAX5ZW8M94KXWTGE7DBF1,,,,,,,,,,,,,,,,,,,2023-09-29 23:49:25.825656 +0000 UTC,01HBHBAX62BKP8KGNKMVD3Z29Z,mnli-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,1,mnli,,01HBHBAX5ZW8M94KXWTGE7DBF1,,,,,,,,,,,,,,,,,,,2023-09-30 04:59:24.11944 +0000 UTC,01HBHBAX62BKP8KGNKMVD3Z29Z,mnli-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,1,mnli,,01HBHBAX5ZW8M94KXWTGE7DBF1,,0.38,0.9098318899643403,0.2753945291042328,0.9090048209477167,0.9098318899643403,468.6952,9815,20.941,1.31,0.9094792514239219,0.2760450839996338,0.9086622401758606,0.9094792514239219,469.5142,9832,20.941,1.31,,01HBHBAX62BKP8KGNKMVD3Z29Z,mnli-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,2,mnli,,01HBHBB074D0FXKJ53EJEBRC43,,,,,,,,,,,,,,,,,,,2023-09-30 00:04:21.753017 +0000 UTC,01HBHBB07658N8P4REY9373G9V,mnli-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,2,mnli,,01HBHBB074D0FXKJ53EJEBRC43,,,,,,,,,,,,,,,,,,,2023-09-30 04:59:25.751782 +0000 UTC,01HBHBB07658N8P4REY9373G9V,mnli-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,2,mnli,,01HBHBB074D0FXKJ53EJEBRC43,,0.38,0.9067753438614365,0.3484221398830414,0.9061589658311089,0.9067753438614365,339.6741,9815,28.895,1.808,0.9051057770545159,0.34625443816185,0.904427885449822,0.9051057770545159,340.3004,9832,28.892,1.807,,01HBHBB07658N8P4REY9373G9V,mnli-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2,2,mnli,,01HBHBB36CWAFF52VKZ8PBT53X,,,,,,,,,,,,,,,,,,,2023-09-29 23:52:58.021228 +0000 UTC,01HBHBB36ETAQVYGPRXDEZQT7B,mnli-microsoft-deberta-v3-large-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2,2,mnli,,01HBHBB36CWAFF52VKZ8PBT53X,,0.38,0.9057564951604686,0.33490973711013794,0.9048828150459644,0.9057564951604686,363.9164,9815,26.97,1.687,0.9081570382424735,0.32586270570755005,0.9071898333442534,0.9081570382424735,364.3516,9832,26.985,1.688,,01HBHBB36ETAQVYGPRXDEZQT7B,mnli-microsoft-deberta-v3-large-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,2,mnli,,01HBHBB932E5TM4VX15JAH27J5,,,,,,,,,,,,,,,,,,,2023-09-29 23:37:12.938272 +0000 UTC,01HBHBB934AWHWJJXV70DFBCW9,mnli-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,2,mnli,,01HBHBB932E5TM4VX15JAH27J5,,,,,,,,,,,,,,,,,,,2023-09-30 04:23:07.048249 +0000 UTC,01HBHBB934AWHWJJXV70DFBCW9,mnli-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,2,mnli,,01HBHBB932E5TM4VX15JAH27J5,,0.38,0.9094243504839531,0.29728963971138,0.9089333254332957,0.9094243504839531,368.3013,9815,26.649,1.667,0.9094792514239219,0.2972712516784668,0.908957752844744,0.9094792514239219,368.6302,9832,26.672,1.668,,01HBHBB934AWHWJJXV70DFBCW9,mnli-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4,2,mnli,,01HBHBBAZANCEH3TESBJPBVAK9,,,,,,,,,,,,,,,,,,,2023-09-30 00:02:03.237056 +0000 UTC,01HBHBBAZCXHHZ46BZ8QK676ZP,mnli-microsoft-deberta-v3-large-lora_4-lr_1e-4-seed_2
